full_code|main_source|main_code|main_text|sub_source|sub_code|sub_text|sub_sub_source|sub_sub_code|sub_sub_text
Q00-Q99_Q80-Q89_Q86|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q80-Q89|Q80-Q89|Other congenital malformations|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q80-Q89/Q86|Q86|Congenital malformation syndromes due to known exogenous causes, not elsewhere classified
Q00-Q99_Q80-Q89_Q87|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q80-Q89|Q80-Q89|Other congenital malformations|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q80-Q89/Q87|Q87|Other specified congenital malformation syndromes affecting multiple systems
Q00-Q99_Q80-Q89_Q89|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q80-Q89|Q80-Q89|Other congenital malformations|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q80-Q89/Q89|Q89|Other congenital malformations, not elsewhere classified
Q00-Q99_Q90-Q99_Q90|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q90|Q90|Down syndrome
Q00-Q99_Q90-Q99_Q91|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q91|Q91|Trisomy 18 and Trisomy 13
Q00-Q99_Q90-Q99_Q92|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q92|Q92|Other trisomies and partial trisomies of the autosomes, not elsewhere classified
Q00-Q99_Q90-Q99_Q93|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q93|Q93|Monosomies and deletions from the autosomes, not elsewhere classified
Q00-Q99_Q90-Q99_Q95|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q95|Q95|Balanced rearrangements and structural markers, not elsewhere classified
Q00-Q99_Q90-Q99_Q96|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q96|Q96|Turner's syndrome
Q00-Q99_Q90-Q99_Q97|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q97|Q97|Other sex chromosome abnormalities, female phenotype, not elsewhere classified
Q00-Q99_Q90-Q99_Q98|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q98|Q98|Other sex chromosome abnormalities, male phenotype, not elsewhere classified
Q00-Q99_Q90-Q99_Q99|https://www.icd10data.com/Q00-Q99|Q00-Q99|Congenital malformations, deformations and chromosomal abnormalities|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99|Q90-Q99|Chromosomal abnormalities, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/Q00-Q99/Q90-Q99/Q99|Q99|Other chromosome abnormalities, not elsewhere classified
R00-R99_R00-R09_R00|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R00|R00|Abnormalities of heart beat
R00-R99_R00-R09_R01|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R01|R01|Cardiac murmurs and other cardiac sounds
R00-R99_R00-R09_R03|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R03|R03|Abnormal blood-pressure reading, without diagnosis
R00-R99_R00-R09_R04|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R04|R04|Hemorrhage from respiratory passages
R00-R99_R00-R09_R05|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R05|R05|Cough
R00-R99_R00-R09_R06|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R06|R06|Abnormalities of breathing
R00-R99_R00-R09_R07|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R07|R07|Pain in throat and chest
R00-R99_R00-R09_R09|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09|R00-R09|Symptoms and signs involving the circulatory and respiratory systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R00-R09/R09|R09|Other symptoms and signs involving the circulatory and respiratory system
R00-R99_R10-R19_R10|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R10|R10|Abdominal and pelvic pain
R00-R99_R10-R19_R11|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R11|R11|Nausea and vomiting
R00-R99_R10-R19_R12|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R12|R12|Heartburn
R00-R99_R10-R19_R13|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R13|R13|Aphagia and dysphagia
R00-R99_R10-R19_R14|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R14|R14|Flatulence and related conditions
R00-R99_R10-R19_R15|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R15|R15|Fecal incontinence
R00-R99_R10-R19_R16|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R16|R16|Hepatomegaly and splenomegaly, not elsewhere classified
R00-R99_R10-R19_R17|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R17|R17|Unspecified jaundice
R00-R99_R10-R19_R18|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R18|R18|Ascites
R00-R99_R10-R19_R19|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19|R10-R19|Symptoms and signs involving the digestive system and abdomen|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R10-R19/R19|R19|Other symptoms and signs involving the digestive system and abdomen
R00-R99_R20-R23_R20|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23|R20-R23|Symptoms and signs involving the skin and subcutaneous tissue|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R20|R20|Disturbances of skin sensation
R00-R99_R20-R23_R21|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23|R20-R23|Symptoms and signs involving the skin and subcutaneous tissue|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R21|R21|Rash and other nonspecific skin eruption
R00-R99_R20-R23_R22|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23|R20-R23|Symptoms and signs involving the skin and subcutaneous tissue|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R22|R22|Localized swelling, mass and lump of skin and subcutaneous tissue
R00-R99_R20-R23_R23|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23|R20-R23|Symptoms and signs involving the skin and subcutaneous tissue|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R20-R23/R23|R23|Other skin changes
R00-R99_R25-R29_R25|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29|R25-R29|Symptoms and signs involving the nervous and musculoskeletal systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R25|R25|Abnormal involuntary movements
R00-R99_R25-R29_R26|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29|R25-R29|Symptoms and signs involving the nervous and musculoskeletal systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R26|R26|Abnormalities of gait and mobility
R00-R99_R25-R29_R27|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29|R25-R29|Symptoms and signs involving the nervous and musculoskeletal systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R27|R27|Other lack of coordination
R00-R99_R25-R29_R29|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29|R25-R29|Symptoms and signs involving the nervous and musculoskeletal systems|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R25-R29/R29|R29|Other symptoms and signs involving the nervous and musculoskeletal systems
R00-R99_R30-R39_R30|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R30|R30|Pain associated with micturition
R00-R99_R30-R39_R31|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R31|R31|Hematuria
R00-R99_R30-R39_R32|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R32|R32|Unspecified urinary incontinence
R00-R99_R30-R39_R33|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R33|R33|Retention of urine
R00-R99_R30-R39_R34|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R34|R34|Anuria and oliguria
R00-R99_R30-R39_R35|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R35|R35|Polyuria
R00-R99_R30-R39_R36|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R36|R36|Urethral discharge
R00-R99_R30-R39_R37|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R37|R37|Sexual dysfunction, unspecified
R00-R99_R30-R39_R39|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39|R30-R39|Symptoms and signs involving the genitourinary system|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R30-R39/R39|R39|Other and unspecified symptoms and signs involving the genitourinary system
R00-R99_R40-R46_R40|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46|R40-R46|Symptoms and signs involving cognition, perception, emotional state and behavior|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R40|R40|Somnolence, stupor and coma
R00-R99_R40-R46_R41|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46|R40-R46|Symptoms and signs involving cognition, perception, emotional state and behavior|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R41|R41|Other symptoms and signs involving cognitive functions and awareness
R00-R99_R40-R46_R42|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46|R40-R46|Symptoms and signs involving cognition, perception, emotional state and behavior|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R42|R42|Dizziness and giddiness
R00-R99_R40-R46_R43|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46|R40-R46|Symptoms and signs involving cognition, perception, emotional state and behavior|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R43|R43|Disturbances of smell and taste
R00-R99_R40-R46_R44|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46|R40-R46|Symptoms and signs involving cognition, perception, emotional state and behavior|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R44|R44|Other symptoms and signs involving general sensations and perceptions
R00-R99_R40-R46_R45|https://www.icd10data.com/R00-R99|R00-R99|Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46|R40-R46|Symptoms and signs involving cognition, perception, emotional state and behavior|https://www.icd10data.com/ICD10CM/Codes/R00-R99/R40-R46/R45|R45|Symptoms and signs involving emotional state
